"duplicate_group","sha256","image_count","is_cross_split","split","label","species","source_path","processed_path"
"1244","bbdd45ba30c8cea5c8fd5322c472449bf41a2017a453d29333b17c7112250b2f","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000026_1.jpg","data\processed\train\non_edible\non_edible_001050.jpg"
"1245","98d972ddab8ee269dc54421987ee9ebe260acd714a03d9ca0d223a658f6e4234","2","True","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000025_1.jpg","data\processed\train\non_edible\non_edible_001048.jpg"
"1245","98d972ddab8ee269dc54421987ee9ebe260acd714a03d9ca0d223a658f6e4234","2","True","test","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\test\poisonous\Scleroderma_citrinum_000024_0.jpg","data\processed\test\non_edible\non_edible_000128.jpg"
"1246","1b614a010c565d5eb68aaaf543c3af7a7e1eac0e43296f8e1413a3a0b5f4afed","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000026_0.jpg","data\processed\train\non_edible\non_edible_001049.jpg"
"1246","1b614a010c565d5eb68aaaf543c3af7a7e1eac0e43296f8e1413a3a0b5f4afed","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000027_1.jpg","data\processed\train\non_edible\non_edible_001052.jpg"
"1247","b0f66bd252908bb64e8192c8eb01d9ff7718e53a279fe7a8f385e311456d2321","2","True","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000027_0.jpg","data\processed\train\non_edible\non_edible_001051.jpg"
"1247","b0f66bd252908bb64e8192c8eb01d9ff7718e53a279fe7a8f385e311456d2321","2","True","test","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\test\poisonous\Scleroderma_citrinum_000029_1.jpg","data\processed\test\non_edible\non_edible_000130.jpg"
"1248","384d6cbe81e2097f2ab5e2b9ec7400f5a5091f1e7b738a04bf9d65b44172fc7c","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000029_0.jpg","data\processed\train\non_edible\non_edible_001054.jpg"
"1248","384d6cbe81e2097f2ab5e2b9ec7400f5a5091f1e7b738a04bf9d65b44172fc7c","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000030_1.jpg","data\processed\train\non_edible\non_edible_001055.jpg"
"1249","e6ba7eb90a7d0763432f92a684dcc09240d15532f457d976727c4b9b79530b07","2","True","val","edible","Agaricus_subrufescens","data\raw\splitted_dataset\val\edible\Agaricus_subrufescens_000025_0.jpg","data\processed\val\edible\edible_000009.jpg"
"1249","e6ba7eb90a7d0763432f92a684dcc09240d15532f457d976727c4b9b79530b07","2","True","test","edible","Agaricus_subrufescens","data\raw\splitted_dataset\test\edible\Agaricus_subrufescens_000026_1.jpg","data\processed\test\edible\edible_000011.jpg"
"1250","c5941719d0fa65a652557b4d2040843c8c073d9d578880e58a4820514560d739","2","False","val","edible","Agaricus_subrufescens","data\raw\splitted_dataset\val\edible\Agaricus_subrufescens_000027_1.png","data\processed\val\edible\edible_000010.jpg"
"1250","c5941719d0fa65a652557b4d2040843c8c073d9d578880e58a4820514560d739","2","False","val","edible","Agaricus_subrufescens","data\raw\splitted_dataset\val\edible\Agaricus_subrufescens_000028_0.png","data\processed\val\edible\edible_000011.jpg"
"1251","6a487c3631377acaba82108508a539225bec4991e4b2e5f0b9d8d0579aab486b","2","False","val","edible","Boletus_edulis","data\raw\splitted_dataset\val\edible\Boletus_edulis_000024_0.jpg","data\processed\val\edible\edible_000022.jpg"
"1251","6a487c3631377acaba82108508a539225bec4991e4b2e5f0b9d8d0579aab486b","2","False","val","edible","Boletus_edulis","data\raw\splitted_dataset\val\edible\Boletus_edulis_000025_1.jpg","data\processed\val\edible\edible_000023.jpg"
"1252","e7f87336b74c57558acc7f937aaa910497d9b17b09886a4fe0c95d6d40d06ecc","2","True","val","edible","Cantharellus_cibarius","data\raw\splitted_dataset\val\edible\Cantharellus_cibarius_000014_1.jpg","data\processed\val\edible\edible_000024.jpg"
"1252","e7f87336b74c57558acc7f937aaa910497d9b17b09886a4fe0c95d6d40d06ecc","2","True","test","edible","Cantharellus_cibarius","data\raw\splitted_dataset\test\edible\Cantharellus_cibarius_000010_0.jpg","data\processed\test\edible\edible_000028.jpg"
"1253","40461d58063bb670cd8c3fe06fb7ebba68247ae140ad8b5bf02d8ebfc20f01e9","2","False","val","edible","Cantharellus_cibarius","data\raw\splitted_dataset\val\edible\Cantharellus_cibarius_000024_0.jpg","data\processed\val\edible\edible_000027.jpg"
"1253","40461d58063bb670cd8c3fe06fb7ebba68247ae140ad8b5bf02d8ebfc20f01e9","2","False","val","edible","Cantharellus_cibarius","data\raw\splitted_dataset\val\edible\Cantharellus_cibarius_000024_1.jpg","data\processed\val\edible\edible_000028.jpg"
"1254","709a894dc4585a41c5910dbbea5a406097a77c35c10abc7c97344f53ff488023","2","True","val","edible","Coprinus_comatus","data\raw\splitted_dataset\val\edible\Coprinus_comatus_000028_0.jpg","data\processed\val\edible\edible_000035.jpg"
"1254","709a894dc4585a41c5910dbbea5a406097a77c35c10abc7c97344f53ff488023","2","True","test","edible","Coprinus_comatus","data\raw\splitted_dataset\test\edible\Coprinus_comatus_000029_1.jpg","data\processed\test\edible\edible_000035.jpg"
"1255","47e093dcc3be66a467fdc3a9222dc0f271ec09ffa601e0bbc7edb875d9101a9d","2","True","val","edible","Flammulina_velutipes","data\raw\splitted_dataset\val\edible\Flammulina_velutipes_000024_0.jpg","data\processed\val\edible\edible_000045.jpg"
"1255","47e093dcc3be66a467fdc3a9222dc0f271ec09ffa601e0bbc7edb875d9101a9d","2","True","test","edible","Flammulina_velutipes","data\raw\splitted_dataset\test\edible\Flammulina_velutipes_000025_1.jpg","data\processed\test\edible\edible_000047.jpg"
"1256","2ff72c3d8c3a54e154bf041bc422ffbc78593974041cc948ebcf635be289d438","2","True","val","edible","Ganoderma_lucidum","data\raw\splitted_dataset\val\edible\Ganoderma_lucidum_000006_1.png","data\processed\val\edible\edible_000050.jpg"
"1256","2ff72c3d8c3a54e154bf041bc422ffbc78593974041cc948ebcf635be289d438","2","True","test","edible","Ganoderma_lucidum","data\raw\splitted_dataset\test\edible\Ganoderma_lucidum_000010_0.png","data\processed\test\edible\edible_000048.jpg"
"1257","bf9c6d9f31fcecbaec6e485d3d89e2904269e34b717b74ffdab8a543c9ef5b06","2","True","val","edible","Morchella_esculenta","data\raw\splitted_dataset\val\edible\Morchella_esculenta_000009_1.jpg","data\processed\val\edible\edible_000085.jpg"
"1257","bf9c6d9f31fcecbaec6e485d3d89e2904269e34b717b74ffdab8a543c9ef5b06","2","True","test","edible","Morchella_esculenta","data\raw\splitted_dataset\test\edible\Morchella_esculenta_000012_0.jpg","data\processed\test\edible\edible_000086.jpg"
"1258","43556fa413fb70f21384d852c88d820796f0941fa5d5a3ba3975a0e689ffd194","2","True","val","edible","Pleurotus_citrinopileatus","data\raw\splitted_dataset\val\edible\Pleurotus_citrinopileatus_000024_1.jpg","data\processed\val\edible\edible_000100.jpg"
"1258","43556fa413fb70f21384d852c88d820796f0941fa5d5a3ba3975a0e689ffd194","2","True","test","edible","Pleurotus_citrinopileatus","data\raw\splitted_dataset\test\edible\Pleurotus_citrinopileatus_000018_0.jpg","data\processed\test\edible\edible_000098.jpg"
"1259","486155f9fc1b68c1df6219979340e52e66d31c7b51a2f9ab6d7122cb863c6ab8","2","False","val","edible","Pleurotus_eryngii","data\raw\splitted_dataset\val\edible\Pleurotus_eryngii_000010_0.jpg","data\processed\val\edible\edible_000103.jpg"
"1259","486155f9fc1b68c1df6219979340e52e66d31c7b51a2f9ab6d7122cb863c6ab8","2","False","val","edible","Pleurotus_eryngii","data\raw\splitted_dataset\val\edible\Pleurotus_eryngii_000011_1.jpg","data\processed\val\edible\edible_000104.jpg"
"1260","acc5473fd653cee242c9585e8bf072cd81d498fa18209d889ced4745e22ed1ab","2","False","val","edible","Pleurotus_ostreatus","data\raw\splitted_dataset\val\edible\Pleurotus_ostreatus_000018_0.jpg","data\processed\val\edible\edible_000109.jpg"
"1260","acc5473fd653cee242c9585e8bf072cd81d498fa18209d889ced4745e22ed1ab","2","False","val","edible","Pleurotus_ostreatus","data\raw\splitted_dataset\val\edible\Pleurotus_ostreatus_000018_1.jpg","data\processed\val\edible\edible_000110.jpg"
"1261","ebb9ee6e83de27107fd09d86d3d6f3537f7e11680917cf46d9a3136d1eef35f6","2","False","val","edible","Russula_virescens","data\raw\splitted_dataset\val\edible\Russula_virescens_000004_1.jpg","data\processed\val\edible\edible_000115.jpg"
"1261","ebb9ee6e83de27107fd09d86d3d6f3537f7e11680917cf46d9a3136d1eef35f6","2","False","val","edible","Russula_virescens","data\raw\splitted_dataset\val\edible\Russula_virescens_000008_0.jpg","data\processed\val\edible\edible_000116.jpg"
"1262","4be0a8ec0fc5ace3180352967a4dfc0c0da0fbd6d08020438f91f9113b32e28f","2","True","val","edible","Russula_virescens","data\raw\splitted_dataset\val\edible\Russula_virescens_000018_0.jpg","data\processed\val\edible\edible_000117.jpg"
"1262","4be0a8ec0fc5ace3180352967a4dfc0c0da0fbd6d08020438f91f9113b32e28f","2","True","test","edible","Russula_virescens","data\raw\splitted_dataset\test\edible\Russula_virescens_000018_1.jpg","data\processed\test\edible\edible_000117.jpg"
"1263","9056b502555cce42ff8df7fed067cbee134388e29ddd910944d6eca48e32cb62","2","True","val","edible","Tricholoma_matsutake","data\raw\splitted_dataset\val\edible\Tricholoma_matsutake_000013_0.jpg","data\processed\val\edible\edible_000134.jpg"
"1263","9056b502555cce42ff8df7fed067cbee134388e29ddd910944d6eca48e32cb62","2","True","test","edible","Tricholoma_matsutake","data\raw\splitted_dataset\test\edible\Tricholoma_matsutake_000013_1.jpg","data\processed\test\edible\edible_000133.jpg"
"1264","4dd8fe944f045a001f4eef29b53f34b037e60fcb10954499d79c2185d6b49d02","2","True","val","edible","Tricholoma_matsutake","data\raw\splitted_dataset\val\edible\Tricholoma_matsutake_000024_1.jpg","data\processed\val\edible\edible_000136.jpg"
"1264","4dd8fe944f045a001f4eef29b53f34b037e60fcb10954499d79c2185d6b49d02","2","True","test","edible","Tricholoma_matsutake","data\raw\splitted_dataset\test\edible\Tricholoma_matsutake_000024_0.jpg","data\processed\test\edible\edible_000136.jpg"
"1265","23ca061dc2ad0cb27eab68b7ab1cbb418e3d08d92814b45e83eb3e170f54d83b","2","True","val","edible","Truffles","data\raw\splitted_dataset\val\edible\Truffles_000023_0.jpg","data\processed\val\edible\edible_000142.jpg"
"1265","23ca061dc2ad0cb27eab68b7ab1cbb418e3d08d92814b45e83eb3e170f54d83b","2","True","test","edible","Truffles","data\raw\splitted_dataset\test\edible\Truffles_000029_1.jpg","data\processed\test\edible\edible_000142.jpg"
"1266","84934cde93303524b229caa0b20389c42f4972828f1dfc0ac8256ff86c4f0d14","2","False","val","edible","Tuber_melanosporum","data\raw\splitted_dataset\val\edible\Tuber_melanosporum_000014_1.jpg","data\processed\val\edible\edible_000147.jpg"
"1266","84934cde93303524b229caa0b20389c42f4972828f1dfc0ac8256ff86c4f0d14","2","False","val","edible","Tuber_melanosporum","data\raw\splitted_dataset\val\edible\Tuber_melanosporum_000019_0.jpg","data\processed\val\edible\edible_000148.jpg"
"1267","664490ce41866a0588a2b6049b22db7bbbd2fdeb66837a3227495bca25c60008","2","True","val","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\val\poisonous\Amanita_bisporigera_000019_1.jpg","data\processed\val\non_edible\non_edible_000003.jpg"
"1267","664490ce41866a0588a2b6049b22db7bbbd2fdeb66837a3227495bca25c60008","2","True","test","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\test\poisonous\Amanita_bisporigera_000025_0.jpg","data\processed\test\non_edible\non_edible_000005.jpg"
"1268","04f7eb0e7b6878ad3756672eb434f165e16ad61a8ad520e3eed4e91d47a970e7","2","True","val","non_edible","Amanita_phalloides","data\raw\splitted_dataset\val\poisonous\Amanita_phalloides_000029_0.jpg","data\processed\val\non_edible\non_edible_000023.jpg"
"1268","04f7eb0e7b6878ad3756672eb434f165e16ad61a8ad520e3eed4e91d47a970e7","2","True","test","non_edible","Amanita_phalloides","data\raw\splitted_dataset\test\poisonous\Amanita_phalloides_000030_1.jpg","data\processed\test\non_edible\non_edible_000023.jpg"
"1269","a320317d55979a42db8a760c7f14f091f2e79f8b3df291291b8b8fe333a13595","2","True","val","non_edible","Amanita_virosa","data\raw\splitted_dataset\val\poisonous\Amanita_virosa_000019_1.jpg","data\processed\val\non_edible\non_edible_000038.jpg"
"1269","a320317d55979a42db8a760c7f14f091f2e79f8b3df291291b8b8fe333a13595","2","True","test","non_edible","Amanita_virosa","data\raw\splitted_dataset\test\poisonous\Amanita_virosa_000019_0.jpg","data\processed\test\non_edible\non_edible_000039.jpg"
"1270","23a8c8512815b580bf197e53d4c611ef5601fc8e8b88893c8e5c9eae5a283c86","2","False","val","non_edible","Amanita_virosa","data\raw\splitted_dataset\val\poisonous\Amanita_virosa_000021_1.jpg","data\processed\val\non_edible\non_edible_000039.jpg"
"1270","23a8c8512815b580bf197e53d4c611ef5601fc8e8b88893c8e5c9eae5a283c86","2","False","val","non_edible","Amanita_virosa","data\raw\splitted_dataset\val\poisonous\Amanita_virosa_000026_0.jpg","data\processed\val\non_edible\non_edible_000041.jpg"
"1271","23f043e354e93551cdc58127ea39bf218349fdaa9c137392509b782053f4fbdc","2","False","val","non_edible","Conocybe_filaris","data\raw\splitted_dataset\val\poisonous\Conocybe_filaris_000015_0.jpg","data\processed\val\non_edible\non_edible_000049.jpg"
"1271","23f043e354e93551cdc58127ea39bf218349fdaa9c137392509b782053f4fbdc","2","False","val","non_edible","Conocybe_filaris","data\raw\splitted_dataset\val\poisonous\Conocybe_filaris_000015_1.jpg","data\processed\val\non_edible\non_edible_000050.jpg"
"1272","1ae194dcd1d9e08e112c8a38b43b98b905047465a70fc9d402a3d73a6ff2d010","2","True","val","non_edible","Conocybe_filaris","data\raw\splitted_dataset\val\poisonous\Conocybe_filaris_000022_1.jpg","data\processed\val\non_edible\non_edible_000051.jpg"
"1272","1ae194dcd1d9e08e112c8a38b43b98b905047465a70fc9d402a3d73a6ff2d010","2","True","test","non_edible","Conocybe_filaris","data\raw\splitted_dataset\test\poisonous\Conocybe_filaris_000018_0.jpg","data\processed\test\non_edible\non_edible_000051.jpg"
"1273","035e62d4a782b9b5b86cf6eda666bd30c730595a1d3e2d2afd23ca3acbb7a9f3","2","True","val","non_edible","Conocybe_filaris","data\raw\splitted_dataset\val\poisonous\Conocybe_filaris_000028_1.jpg","data\processed\val\non_edible\non_edible_000052.jpg"
"1273","035e62d4a782b9b5b86cf6eda666bd30c730595a1d3e2d2afd23ca3acbb7a9f3","2","True","test","non_edible","Conocybe_filaris","data\raw\splitted_dataset\test\poisonous\Conocybe_filaris_000026_0.jpg","data\processed\test\non_edible\non_edible_000052.jpg"
"1274","d2011ccbe425ddc4c3db2784597ccd9f37ab3bb95f5199e28833fdcc89bc9072","2","True","val","non_edible","Cortinarius_rubellus","data\raw\splitted_dataset\val\poisonous\Cortinarius_rubellus_000020_1.jpg","data\processed\val\non_edible\non_edible_000056.jpg"
"1274","d2011ccbe425ddc4c3db2784597ccd9f37ab3bb95f5199e28833fdcc89bc9072","2","True","test","non_edible","Cortinarius_rubellus","data\raw\splitted_dataset\test\poisonous\Cortinarius_rubellus_000020_0.jpg","data\processed\test\non_edible\non_edible_000057.jpg"
"1275","4cd3c623c94fdeb83f42cdd2f49eb7b552c20eda73b3af8eabeccc5d455d8039","2","True","val","non_edible","Entoloma_sinuatum","data\raw\splitted_dataset\val\poisonous\Entoloma_sinuatum_000030_0.jpg","data\processed\val\non_edible\non_edible_000065.jpg"
"1275","4cd3c623c94fdeb83f42cdd2f49eb7b552c20eda73b3af8eabeccc5d455d8039","2","True","test","non_edible","Entoloma_sinuatum","data\raw\splitted_dataset\test\poisonous\Entoloma_sinuatum_000027_1.jpg","data\processed\test\non_edible\non_edible_000065.jpg"
"1276","fe99cb2455ae9c5301d4312bd1affcd6238eb8b8c0bb561a59128ebf6d0bb623","2","True","val","non_edible","Inocybe_erubescens","data\raw\splitted_dataset\val\poisonous\Inocybe_erubescens_000003_1.jpg","data\processed\val\non_edible\non_edible_000085.jpg"
"1276","fe99cb2455ae9c5301d4312bd1affcd6238eb8b8c0bb561a59128ebf6d0bb623","2","True","test","non_edible","Inocybe_erubescens","data\raw\splitted_dataset\test\poisonous\Inocybe_erubescens_000006_0.jpg","data\processed\test\non_edible\non_edible_000084.jpg"
"1277","237e59837c83c959318819f86d4d33eb73364aca3a772090a7caab4c1f513a2b","2","True","val","non_edible","Inocybe_erubescens","data\raw\splitted_dataset\val\poisonous\Inocybe_erubescens_000014_1.jpg","data\processed\val\non_edible\non_edible_000086.jpg"
"1277","237e59837c83c959318819f86d4d33eb73364aca3a772090a7caab4c1f513a2b","2","True","test","non_edible","Inocybe_erubescens","data\raw\splitted_dataset\test\poisonous\Inocybe_erubescens_000019_0.jpg","data\processed\test\non_edible\non_edible_000086.jpg"
"1278","6987e8d54b050576106ac61fdc999f03cbc33fd67ca799661f748e30f5d42fbb","2","True","val","non_edible","Inocybe_erubescens","data\raw\splitted_dataset\val\poisonous\Inocybe_erubescens_000023_1.jpg","data\processed\val\non_edible\non_edible_000088.jpg"
"1278","6987e8d54b050576106ac61fdc999f03cbc33fd67ca799661f748e30f5d42fbb","2","True","test","non_edible","Inocybe_erubescens","data\raw\splitted_dataset\test\poisonous\Inocybe_erubescens_000023_0.jpg","data\processed\test\non_edible\non_edible_000087.jpg"
"1279","1b9356270126f0da768c7be34504a67459bddfd5b68a872b8b376c974be26d46","2","True","val","non_edible","Lepiota_brunneoincarnata","data\raw\splitted_dataset\val\poisonous\Lepiota_brunneoincarnata_000013_0.jpg","data\processed\val\non_edible\non_edible_000093.jpg"
"1279","1b9356270126f0da768c7be34504a67459bddfd5b68a872b8b376c974be26d46","2","True","test","non_edible","Lepiota_brunneoincarnata","data\raw\splitted_dataset\test\poisonous\Lepiota_brunneoincarnata_000014_1.jpg","data\processed\test\non_edible\non_edible_000093.jpg"
"1280","8764d9439f59f7213f3b1e70561a6ea910774b02a772eca02a10b127f7348fa3","2","True","val","non_edible","Omphalotus_olearius","data\raw\splitted_dataset\val\poisonous\Omphalotus_olearius_000019_0.jpg","data\processed\val\non_edible\non_edible_000100.jpg"
